building_genome_id,province_territory,climate_zone,metro,sector,vintage,weather_station,building_type,building_envelope_bin,year,building_genome_gfa,building_genome_qty,unit_gfa,hdd_bal_point,hdd,cdd_bal_point,cdd,load_heating_annual_kwh,load_cooling_annual_kwh,load_dhw_annual_kwh,load_lighting_annual_kwh,load_cooking_annual_kwh,load_dryer_annual_kwh,load_appliances_annual_kwh,load_motors_annual_kwh,load_process_annual_kwh,heating_bin_min_eui_kwh_per_sqm,heating_bin_max_eui_kwh_per_sqm
19759,ON,5,Sarnia,com,ex,ON CZ5 - Sarnia,smalloffice,5,2021,0.003509,6,636.754829282679,hdd_16,2855.947917,cdd_14,1027.591667,33286.0196449127,29352.6007299593,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,46.1771824975598,55.4126189970718
19760,ON,6,Sault Ste. Marie,com,ex,ON CZ6 - Sault Ste. Marie,smalloffice,5,2021,0.002823,4,636.754829282679,hdd_16,3797.266667,cdd_14,598.083333,44257.0720993769,17083.9272451908,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,61.3971546295394,73.6765855554472
19761,ON,5,St. Catharines - Niagara,com,ex,ON CZ5 - St. Catharines - Niagara,smalloffice,5,2021,0.014877,23,636.754829282679,hdd_16,2712.475,cdd_14,1075.7,31613.8454762775,30726.7892677619,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,43.8574010224391,52.6288812269269
19762,ON,7A,Thunder Bay,com,ex,ON CZ7a - Thunder Bay,smalloffice,5,2021,0.004501,7,636.754829282679,hdd_16,4416.922917,cdd_14,597.314167,51479.154122588,17061.9564340037,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,71.4162378108814,85.6994853730577
19763,ON,5,Toronto,com,ex,ON CZ5 - Toronto,smalloffice,5,2021,0.185237,291,636.754829282679,hdd_16,2655.916667,cdd_14,1052.514583,30954.6591612487,30064.5103589173,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,42.9429219981009,51.5315063977211
19764,ON,5,Windsor,com,ex,ON CZ5 - Windsor,smalloffice,5,2021,0.013809,22,636.754829282679,hdd_16,2710.729167,cdd_14,1177.277083,31593.4978252616,33628.2837585818,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,43.8291730395087,52.5950076474104
19765,PE,6,Charlottetown,com,ex,PE CZ6 - Charlottetown,smalloffice,5,2021,0.002105,3,636.754829282679,hdd_16,3454.666667,cdd_14,565.183333,16163.8182309174,26503.3479290621,1492.75765493901,31147.0969251798,0,0,0,5663.10853185088,24294.7356016403,22.4238161326849,26.9085793592218
19766,QC,6,Drummondville,com,ex,QC CZ6 - Montreal,smalloffice,5,2021,0.002572,4,636.754829282679,hdd_16,3398.595833,cdd_14,968.977083,25691.0783682875,37477.4496713616,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,35.6408374154414,42.7690048985297
19767,QC,6,Granby,com,ex,QC CZ6 - Sherbrooke,smalloffice,5,2021,0.002362,4,636.754829282679,hdd_16,3900.1125,cdd_14,692.135417,29482.2040649038,26769.9522635505,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,40.9002077165881,49.0802492599057
19768,QC,6,Montréal,com,ex,QC CZ6 - Montreal,smalloffice,5,2021,0.103505,163,636.754829282679,hdd_16,3398.595833,cdd_14,968.977083,25691.0783682875,37477.4496713616,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,35.6408374154414,42.7690048985297
19769,QC,7A,Québec,com,ex,QC CZ7a - Quebec City,smalloffice,5,2021,0.021887,34,636.754829282679,hdd_16,3964.935417,cdd_14,649.908333,29972.2213316047,25136.7212582529,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,41.5800011251359,49.8960013501631
19770,QC,7A,Saguenay,com,ex,QC CZ7A - Saguenay,smalloffice,5,2021,0.004199,7,636.754829282679,hdd_16,4295.270833,cdd_14,542.89375,32469.3329263028,20997.6825556377,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,45.0442055886086,54.0530467063303
19771,QC,6,Saint-Hyacinthe,com,ex,QC CZ6 - Montreal,smalloffice,5,2021,0.001575,2,636.754829282679,hdd_16,3398.595833,cdd_14,968.977083,25691.0783682875,37477.4496713616,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,35.6408374154414,42.7690048985297
19772,QC,6,Sherbrooke,com,ex,QC CZ6 - Sherbrooke,smalloffice,5,2021,0.005879,9,636.754829282679,hdd_16,3900.1125,cdd_14,692.135417,29482.2040649038,26769.9522635505,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,40.9002077165881,49.0802492599057
19773,QC,6,Trois-Rivières,com,ex,QC CZ6 - Trois-Rivières,smalloffice,5,2021,0.004304,7,636.754829282679,hdd_16,3894.666667,cdd_14,751.314583,29441.037262713,29058.8445957524,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,40.8430976458171,49.0117171749805
19774,QC,6,Ottawa - Gatineau (Quebec part),com,ex,ON CZ6 - Ottawa,smalloffice,5,2021,0.00845,13,636.754829282679,hdd_16,3565.752083,cdd_14,874.160417,26954.6661938243,33810.1938710288,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,37.3937933484115,44.8725520180938
19775,SK,7A,Regina,com,ex,SK CZ7a - Regina,smalloffice,5,2021,0.006782,11,636.754829282679,hdd_16,4897.5375,cdd_14,731.941667,52396.9182708615,14881.1574133887,6527.30640046591,45512.4051756624,0,0,0,12412.474138817,34324.6284852087,72.6894378815608,87.227325457873
19776,SK,7A,Saskatoon,com,ex,SK CZ7a - Saskatoon,smalloffice,5,2021,0.008493,13,636.754829282679,hdd_16,5111.1375,cdd_14,714.958333,54682.1446203598,14535.8680576207,6527.30640046591,45512.4051756624,0,0,0,12412.474138817,34324.6284852087,75.8596972070895,91.0316366485074
19777,AB,6,Outside Major Metro,com,ex,AB CZ6 - Calgary,smalloffice,5,2021,0.000528,1,636.754829282679,hdd_16,4262.227083,cdd_14,589.070833,45216.9395404013,9167.69747606332,5594.79776027843,29677.4759191514,0,0,0,8309.6932573624,33037.460817798,62.7287639499233,75.274516739908
19778,AB,7A,Outside Major Metro,com,ex,AB CZ7a - Edmonton,smalloffice,5,2021,0.036257,57,636.754829282679,hdd_16,5050.7625,cdd_14,480.945833,53582.3216708292,7484.95028494692,5594.79776027843,29677.4759191514,0,0,0,8309.6932573624,33037.460817798,74.3339297648643,89.2007157178372
19779,BC,5,Outside Major Metro,com,ex,BC CZ5 - Kelowna,smalloffice,5,2021,0.024827,39,636.754829282679,hdd_16,3247.1875,cdd_14,910.9625,28902.2834832503,51906.0012831923,3139.64707527692,28543.0570211829,0,0,0,8027.73478720768,27077.3264446185,40.0956928235856,48.1148313883027
19780,BC,6,Outside Major Metro,com,ex,BC CZ6 - Whistler,smalloffice,5,2021,0.001583,2,636.754829282679,hdd_16,3781.73125,cdd_14,514.2,33660.1039037525,29298.7536367496,3139.64707527692,28543.0570211829,0,0,0,8027.73478720768,27077.3264446185,46.6961438294999,56.0353725953999
19781,BC,7A,Outside Major Metro,com,ex,BC CZ7a - Dawson Creek,smalloffice,5,2021,0.002153,3,636.754829282679,hdd_16,5039.8375,cdd_14,449.804167,44858.146360355,25629.5244529684,3139.64707527692,28543.0570211829,0,0,0,8027.73478720768,27077.3264446185,62.2310156961332,74.6772188353598
19782,BC,4,Outside Major Metro,com,ex,BC CZ4 - Vancouver,smalloffice,5,2021,0.002533,4,636.754829282679,hdd_16,2278.241667,cdd_14,510.152083,20277.9748637818,29068.1061787079,3139.64707527692,28543.0570211829,0,0,0,8027.73478720768,27077.3264446185,28.1313222774865,33.7575867329837
19783,MB,7A,Outside Major Metro,com,ex,MB CZ7a - Winnipeg,smalloffice,5,2021,0.013697,22,636.754829282679,hdd_16,4635.485417,cdd_14,855.722917,46504.855555385,19058.2913467803,3890.01720371491,29102.373095124,0,0,0,8083.99252642333,25610.0883237091,64.5154700054946,77.4185640065936
19784,MB,8,Outside Major Metro,com,ex,MB CZ8 - Churchill,smalloffice,5,2021,0.000349,1,636.754829282679,hdd_16,7589.591667,cdd_14,147.983333,76141.5110710484,3295.82090037867,3890.01720371491,29102.373095124,0,0,0,8083.99252642333,25610.0883237091,105.629945841396,126.755935009675
19785,NB,7A,Outside Major Metro,com,ex,NB CZ7a - Edmundston,smalloffice,5,2021,0.009709,15,636.754829282679,hdd_16,4466.083333,cdd_14,549.55,18048.7831737965,25566.0925621832,1492.75765493901,31147.0969251798,0,0,0,5663.10853185088,24294.7356016403,25.0387989722486,30.0465587666983
19786,NB,6,Outside Major Metro,com,ex,NB CZ6 - Fredericton,smalloffice,5,2021,0.00076,1,636.754829282679,hdd_16,3566.672917,cdd_14,668.5125,14413.9957387547,31100.4502847357,1492.75765493901,31147.0969251798,0,0,0,5663.10853185088,24294.7356016403,19.9963143340045,23.9955772008054
19787,NL,6,Outside Major Metro,com,ex,NL CZ6 - St. John's,smalloffice,5,2021,0.008363,13,636.754829282679,hdd_16,3707.097917,cdd_14,294.99375,15880.5064357051,26322.4151129922,1492.75765493901,31147.0969251798,0,0,0,5663.10853185088,24294.7356016403,22.0307820417724,26.4369384501269
19788,NL,7A,Outside Major Metro,com,ex,NL CZ7a - Goose Bay,smalloffice,5,2021,0.00076,1,636.754829282679,hdd_16,4989.108333,cdd_14,334.3,21372.3966198211,29829.7281629637,1492.75765493901,31147.0969251798,0,0,0,5663.10853185088,24294.7356016403,29.6495967271516,35.5795160725819
19789,NS,6,Outside Major Metro,com,ex,NS CZ6 - Halifax,smalloffice,5,2021,0.011522,18,636.754829282679,hdd_16,3249.145833,cdd_14,578.945833,16092.1328444613,26956.4329683804,1492.75765493901,31147.0969251798,0,0,0,5663.10853185088,24294.7356016403,22.324368099904,26.7892417198848
19790,ON,6,Outside Major Metro,com,ex,ON CZ6 - Ottawa,smalloffice,5,2021,0.063933,100,636.754829282679,hdd_16,3565.752083,cdd_14,874.160417,41558.7739458158,24969.9199771106,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,57.6538471509336,69.1846165811203
19791,ON,5,Outside Major Metro,com,ex,ON CZ5 - Toronto,smalloffice,5,2021,0.00267,4,636.754829282679,hdd_16,2655.916667,cdd_14,1052.514583,30954.6591612487,30064.5103589173,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,42.9429219981009,51.5315063977211
19792,ON,7A,Outside Major Metro,com,ex,ON CZ7a - Thunder Bay,smalloffice,5,2021,0.00206,3,636.754829282679,hdd_16,4416.922917,cdd_14,597.314167,51479.154122588,17061.9564340037,5023.06802712539,33362.7137131035,0,0,0,6367.98684980399,31658.5158410489,71.4162378108814,85.6994853730577
19793,PE,6,Outside Major Metro,com,ex,PE CZ6 - Charlottetown,smalloffice,5,2021,0.001989,3,636.754829282679,hdd_16,3454.666667,cdd_14,565.183333,16163.8182309174,26503.3479290621,1492.75765493901,31147.0969251798,0,0,0,5663.10853185088,24294.7356016403,22.4238161326849,26.9085793592218
19794,QC,7A,Outside Major Metro,com,ex,QC CZ7a - Quebec City,smalloffice,5,2021,0.048341,76,636.754829282679,hdd_16,3964.935417,cdd_14,649.908333,29972.2213316047,25136.7212582529,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,41.5800011251359,49.8960013501631
19795,QC,7B,Outside Major Metro,com,ex,QC CZ7b - Normandin,smalloffice,5,2021,0.003149,5,636.754829282679,hdd_16,4675.96875,cdd_14,521.554167,35347.1508549082,20172.3243898756,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,49.0365580867923,58.8438697041507
19796,QC,6,Outside Major Metro,com,ex,QC CZ6 - Montreal,smalloffice,5,2021,0.004776,8,636.754829282679,hdd_16,3398.595833,cdd_14,968.977083,25691.0783682875,37477.4496713616,4498.36963167741,44063.1340830922,0,0,0,9229.44024713418,43540.1820897345,35.6408374154414,42.7690048985297
19797,SK,7A,Outside Major Metro,com,ex,SK CZ7a - Saskatoon,smalloffice,5,2021,0.01393,22,636.754829282679,hdd_16,5111.1375,cdd_14,714.958333,54682.1446203598,14535.8680576207,6527.30640046591,45512.4051756624,0,0,0,12412.474138817,34324.6284852087,75.8596972070895,91.0316366485074
19798,SK,7B,Outside Major Metro,com,ex,SK CZ7b - Prince Albert,smalloffice,5,2021,0.001161,2,636.754829282679,hdd_16,5414.935417,cdd_14,598.6625,57932.3646805241,12171.4493130404,6527.30640046591,45512.4051756624,0,0,0,12412.474138817,34324.6284852087,80.3686774479389,96.4424129375267
19799,TR,7B,Outside Major Metro,com,ex,YT CZ7b - Whitehorse,smalloffice,5,2021,0.002407,4,636.754829282679,hdd_16,6249.56875,cdd_14,196.7,22408.5804829328,43586.3401713586,3139.64707527692,28543.0570211829,0,0,0,8027.73478720768,27077.3264446185,31.0870786447365,37.3044943736838
19800,TR,8,Outside Major Metro,com,ex,NU CZ8 - Iqaluit,smalloffice,5,2021,0.00057,1,636.754829282679,hdd_16,8020.6375,cdd_14,5.716667,28758.9605191845,1266.74424254388,3139.64707527692,28543.0570211829,0,0,0,8027.73478720768,27077.3264446185,39.8968630825003,47.8762356990004
19801,AB,6,Calgary,com,ex,AB CZ6 - Calgary,mediumoffice,5,2021,0.030112,4,7594.57118105689,hdd_16,4262.227083,cdd_12,802.108333,539302.177442417,108432.72236786,66729.1206600166,353963.084341272,0,0,0,99109.6636155562,394037.604873443,62.7287639499233,75.274516739908
19802,AB,7A,Edmonton,com,ex,AB CZ7a - Edmonton,mediumoffice,5,2021,0.02943,4,7594.57118105689,hdd_16,5050.7625,cdd_12,669.233333,639076.041926251,90470.0639689114,66729.1206600166,353963.084341272,0,0,0,99109.6636155562,394037.604873443,74.3339297648643,89.2007157178372
19803,AB,6,Lethbridge,com,ex,AB CZ6 - Lethbridge,mediumoffice,5,2021,0.002631,0,7594.57118105689,hdd_16,3768.014583,cdd_12,1033.104167,476769.170125111,139659.809914219,66729.1206600166,353963.084341272,0,0,0,99109.6636155562,394037.604873443,55.4552567786956,66.5463081344347
19804,AB,6,Medicine Hat,com,ex,AB CZ6 - Medicine Hat,mediumoffice,5,2021,0.001705,0,7594.57118105689,hdd_16,3976.7125,cdd_12,1144.2875,503175.844118318,154690.088223423,66729.1206600166,353963.084341272,0,0,0,99109.6636155562,394037.604873443,58.5267407980593,70.2320889576712
19805,AB,7A,Red Deer,com,ex,AB CZ7A - Red Deer,mediumoffice,5,2021,0.002193,0,7594.57118105689,hdd_16,4984.4375,cdd_12,655.583333,630683.899456523,88624.7936987654,66729.1206600166,353963.084341272,0,0,0,99109.6636155562,394037.604873443,73.3578003405141,88.029360408617
19806,AB,7B,Wood Buffalo,com,ex,AB CZ7b - Fort McMurray,mediumoffice,5,2021,0.001462,0,7594.57118105689,hdd_16,5548.63125,cdd_12,685.770833,702071.676773221,92705.6798731268,66729.1206600166,353963.084341272,0,0,0,99109.6636155562,394037.604873443,81.6612473123873,97.9934967748647
19807,BC,4,Abbotsford - Mission,com,ex,BC CZ4 - Abbotsford - Mission,mediumoffice,5,2021,0.00249,0,7594.57118105689,hdd_16,2422.6125,cdd_12,891.054167,257181.516680016,430396.61229569,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,29.9139876063759,35.8967851276511
19808,BC,4,Chilliwack,com,ex,BC CZ4 - Abbotsford - Mission,mediumoffice,5,2021,0.001753,0,7594.57118105689,hdd_16,2422.6125,cdd_12,891.054167,257181.516680016,430396.61229569,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,29.9139876063759,35.8967851276511
19809,BC,5,Courtenay,com,ex,BC CZ5 - Courtenay,mediumoffice,5,2021,0.001122,0,7594.57118105689,hdd_16,2378.470833,cdd_12,835.4125,252495.492452929,403520.597496373,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,29.3689341652817,35.2427209983381
19810,BC,5,Kamloops,com,ex,BC CZ5 - Kamloops,mediumoffice,5,2021,0.001859,0,7594.57118105689,hdd_16,3041.608333,cdd_12,1262.070833,322893.341063631,609604.927643417,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,37.5572378895971,45.0686854675166
19811,BC,5,Kelowna,com,ex,BC CZ5 - Kelowna,mediumoffice,5,2021,0.003612,0,7594.57118105689,hdd_16,3247.1875,cdd_12,1166.729167,344717.368623497,563553.035876631,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,40.0956928235856,48.1148313883027
19812,BC,4,Nanaimo,com,ex,BC CZ4 - Nanaimo,mediumoffice,5,2021,0.001894,0,7594.57118105689,hdd_16,2486.1625,cdd_12,950.145833,263927.905293554,458939.044173806,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,30.6986916861184,36.8384300233421
19813,BC,6,Prince George,com,ex,BC CZ6 - Prince George,mediumoffice,5,2021,0.001473,0,7594.57118105689,hdd_16,4488.575,cdd_12,564.4125,476501.514886101,272622.290466592,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,55.424124543355,66.508949452026
19814,BC,4,Vancouver,com,ex,BC CZ4 - Vancouver,mediumoffice,5,2021,0.037311,5,7594.57118105689,hdd_16,2278.241667,cdd_12,769.935417,241855.289396331,371893.88416077,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,28.1313222774865,33.7575867329838
19815,BC,5,Vernon,com,ex,BC CZ5 - Kelowna,mediumoffice,5,2021,0.001122,0,7594.57118105689,hdd_16,3247.1875,cdd_12,1166.729167,344717.368623497,563553.035876631,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,40.0956928235856,48.1148313883027
19816,BC,4,Victoria,com,ex,BC CZ4 - Victoria,mediumoffice,5,2021,0.006487,1,7594.57118105689,hdd_16,2338.954167,cdd_12,688.6,248300.452554465,332607.28494726,37446.5525820179,340432.876679614,0,0,0,95746.7465661414,322951.116535746,28.8809894126771,34.6571872952126
19817,MB,7A,Winnipeg,com,ex,MB CZ7a - Winnipeg,mediumoffice,5,2021,0.013736,2,7594.57118105689,hdd_16,4635.485417,cdd_12,1109.01875,554663.14433455,227248.612710763,46396.21278166,347103.83627177,0,0,0,96417.732297714,305451.375919158,64.5154700054946,77.4185640065936
19818,NB,6,Fredericton,com,ex,NB CZ6 - Fredericton,mediumoffice,5,2021,0.001587,0,7594.57118105689,hdd_16,3566.672917,cdd_12,926.4875,171915.644149478,365513.397872836,17804.111951963,371491.245614949,0,0,0,67543.8628390816,289763.17157966,19.9963143340045,23.9955772008054
19819,NB,6,Moncton,com,ex,NB CZ6 - Moncton,mediumoffice,5,2021,0.002299,0,7594.57118105689,hdd_16,3627.8125,cdd_12,877.6875,174862.606497603,346261.056296512,17804.111951963,371491.245614949,0,0,0,67543.8628390816,289763.17157966,20.3390893370306,24.4069072044368
19820,NB,6,Saint John,com,ex,NB CZ6 - Saint John,mediumoffice,5,2021,0.001911,0,7594.57118105689,hdd_16,3589.81875,cdd_12,681.75,173031.286341002,268960.735033992,17804.111951963,371491.245614949,0,0,0,67543.8628390816,289763.17157966,20.126079906279,24.1512958875348
19821,NL,6,St. John's,com,ex,NL CZ6 - St. John's,mediumoffice,5,2021,0.003109,0,7594.57118105689,hdd_16,3707.097917,cdd_12,462.285417,189406.708784698,315328.28134734,17804.111951963,371491.245614949,0,0,0,67543.8628390816,289763.17157966,22.0307820417724,26.4369384501269
19822,NS,6,Cape Breton,com,ex,NS CZ6 - Cape Breton,mediumoffice,5,2021,0.001522,0,7594.57118105689,hdd_16,3390.189583,cdd_12,707.008333,200262.392033054,271726.267857892,17804.111951963,371491.245614949,0,0,0,67543.8628390816,289763.17157966,23.2934574406196,27.9521489287435
19823,NS,6,Halifax,com,ex,NS CZ6 - Halifax,mediumoffice,5,2021,0.00693,1,7594.57118105689,hdd_16,3249.145833,cdd_12,835.683333,191930.775742936,321180.250059562,17804.111951963,371491.245614949,0,0,0,67543.8628390816,289763.17157966,22.324368099904,26.7892417198848
19824,ON,6,Barrie,com,ex,ON CZ6 - Barrie,mediumoffice,5,2021,0.003591,0,7594.57118105689,hdd_16,3489.5375,cdd_12,1026.285417,485076.752489541,263987.544299916,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,56.4215506208683,67.7058607450419
19825,ON,5,Belleville - Quinte West,com,ex,ON CZ5 - Kingston,mediumoffice,5,2021,0.002112,0,7594.57118105689,hdd_16,3186.725,cdd_12,1097.6125,442983.121424324,282334.742039789,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,51.5254431002064,61.8305317202476
19826,ON,5,Brantford,com,ex,ON CZ5 - Brantford,mediumoffice,5,2021,0.002577,0,7594.57118105689,hdd_16,3105.283333,cdd_12,1225.233333,431662.005274779,315162.169719373,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,50.2086310191531,60.2503572229837
19827,ON,5,Chatham-Kent,com,ex,ON CZ5 - Windsor,mediumoffice,5,2021,0.002028,0,7594.57118105689,hdd_16,2710.729167,cdd_12,1511.572917,376815.466578892,388816.225758659,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,43.8291730395087,52.5950076474104
19828,ON,7A,Greater Sudbury,com,ex,ON CZ7A - Greater Sudbury,mediumoffice,5,2021,0.003379,0,7594.57118105689,hdd_16,4150.702083,cdd_12,834.516667,576984.510690375,214659.588794178,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,67.1117727458518,80.5341272950221
19829,ON,6,Guelph,com,ex,ON CZ6 - Guelph,mediumoffice,5,2021,0.002957,0,7594.57118105689,hdd_16,3321.366667,cdd_12,1099.425,461699.510796308,282800.964609181,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,53.7024340711641,64.442920885397
19830,ON,5,Hamilton,com,ex,ON CZ5 - Hamilton,mediumoffice,5,2021,0.014109,2,7594.57118105689,hdd_16,3066.422917,cdd_12,1189.79375,426260.061781215,306046.178853469,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,49.5803056526849,59.4963667832219
19831,ON,6,Kawartha Lakes,com,ex,ON CZ6 - Peterborough,mediumoffice,5,2021,0.001521,0,7594.57118105689,hdd_16,3438.460417,cdd_12,1074.908333,477976.583613787,276494.634412394,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,55.5956967006709,66.714836040805
19832,ON,5,Kingston,com,ex,ON CZ5 - Kingston,mediumoffice,5,2021,0.003379,0,7594.57118105689,hdd_16,3186.725,cdd_12,1097.6125,442983.121424324,282334.742039789,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,51.5254431002064,61.8305317202476
19833,ON,6,Kitchener - Cambridge - Waterloo,com,ex,ON CZ6 - Kitchener - Cambridge - Waterloo,mediumoffice,5,2021,0.010054,1,7594.57118105689,hdd_16,3288.95625,cdd_12,1120.416667,457194.174537508,288200.572291701,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,53.17839729454,63.814076753448
19834,ON,5,London,com,ex,ON CZ5 - London,mediumoffice,5,2021,0.01018,1,7594.57118105689,hdd_16,3068.464583,cdd_12,1224.6125,426543.871516158,315002.475177898,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,49.613316893163,59.5359802717956
19835,ON,5,Norfolk,com,ex,ON CZ5 - Hamilton,mediumoffice,5,2021,0.001267,0,7594.57118105689,hdd_16,3066.422917,cdd_12,1189.79375,426260.061781215,306046.178853469,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,49.5803056526849,59.4963667832219
19836,ON,7A,North Bay,com,ex,ON CZ7A - North Bay,mediumoffice,5,2021,0.001436,0,7594.57118105689,hdd_16,4134.535833,cdd_12,825.110417,574737.258139018,212240.054425435,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,66.8503842688044,80.2204611225653
19837,ON,5,Oshawa,com,ex,ON CZ5 - Oshawa,mediumoffice,5,2021,0.006885,1,7594.57118105689,hdd_16,3062.754167,cdd_12,1199.1,425750.072897102,308439.990597693,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,49.5209864552726,59.4251837463271
19838,ON,6,Ottawa - Gatineau (Ontario part),com,ex,ON CZ6 - Ottawa,mediumoffice,5,2021,0.020867,3,7594.57118105689,hdd_16,3565.752083,cdd_12,1167.664583,495671.257467346,300353.976317054,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,57.6538471509336,69.1846165811203
19839,ON,6,Peterborough,com,ex,ON CZ6 - Peterborough,mediumoffice,5,2021,0.00245,0,7594.57118105689,hdd_16,3438.460417,cdd_12,1074.908333,477976.583613787,276494.634412394,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,55.5956967006709,66.714836040805
19840,ON,5,Sarnia,com,ex,ON CZ5 - Sarnia,mediumoffice,5,2021,0.001943,0,7594.57118105689,hdd_16,2855.947917,cdd_12,1348.704167,397002.164572707,346922.108738679,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,46.1771824975598,55.4126189970718
19841,ON,6,Sault Ste. Marie,com,ex,ON CZ6 - Sault Ste. Marie,mediumoffice,5,2021,0.001563,0,7594.57118105689,hdd_16,3797.266667,cdd_12,849.504167,527853.844002291,218514.767143842,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,61.3971546295393,73.6765855554472
19842,ON,5,St. Catharines - Niagara,com,ex,ON CZ5 - St. Catharines - Niagara,mediumoffice,5,2021,0.008237,1,7594.57118105689,hdd_16,2712.475,cdd_12,1403.208333,377058.152895353,360942.010705633,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,43.8574010224391,52.6288812269269
19843,ON,7A,Thunder Bay,com,ex,ON CZ7a - Thunder Bay,mediumoffice,5,2021,0.002492,0,7594.57118105689,hdd_16,4416.922917,cdd_12,829.6425,613991.574692919,213405.825118378,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,71.4162378108814,85.6994853730577
19844,ON,5,Toronto,com,ex,ON CZ5 - Toronto,mediumoffice,5,2021,0.102563,14,7594.57118105689,hdd_16,2655.916667,cdd_12,1379.147917,369196.041513011,354753.040240437,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,42.9429219981009,51.5315063977211
19845,ON,5,Windsor,com,ex,ON CZ5 - Windsor,mediumoffice,5,2021,0.007646,1,7594.57118105689,hdd_16,2710.729167,cdd_12,1511.572917,376815.466578892,388816.225758659,59910.1034259442,397916.894282249,0,0,0,75950.9424771098,377590.936078674,43.8291730395087,52.5950076474104
19846,PE,6,Charlottetown,com,ex,PE CZ6 - Charlottetown,mediumoffice,5,2021,0.001166,0,7594.57118105689,hdd_16,3454.666667,cdd_12,810.7875,192785.76693428,316105.278086902,17804.111951963,371491.245614949,0,0,0,67543.8628390816,289763.17157966,22.4238161326849,26.9085793592218
19847,QC,6,Drummondville,com,ex,QC CZ6 - Montreal,mediumoffice,5,2021,0.001424,0,7594.57118105689,hdd_16,3398.595833,cdd_12,1270.665625,306417.34371433,438723.461042985,53652.028685773,525540.746399174,0,0,0,110079.480664692,519303.500986673,35.6408374154414,42.7690048985297
19848,QC,6,Granby,com,ex,QC CZ6 - Sherbrooke,mediumoffice,5,2021,0.001308,0,7594.57118105689,hdd_16,3900.1125,cdd_12,944.120833,351634.078060454,325977.150358928,53652.028685773,525540.746399174,0,0,0,110079.480664692,519303.500986673,40.9002077165881,49.0802492599057
